Transaction,Item,period_day,weekday_weekend,Hour,Day,Month,Tanggal,JamMenit
252,1,1.0,0,16,1,6,2016-11-01,16:28
252,21,1.0,0,16,1,6,2016-11-01,16:28
253,13,2.0,0,17,1,6,2016-11-01,17:46
254,6,2.0,0,18,1,6,2016-11-01,18:43
255,0,0.0,0,8,2,6,2016-11-02,08:02
255,0,0.0,0,8,2,6,2016-11-02,08:02
255,4,0.0,0,8,2,6,2016-11-02,08:02
256,0,0.0,0,8,2,6,2016-11-02,08:05
256,1,0.0,0,8,2,6,2016-11-02,08:05
257,1,0.0,0,8,2,6,2016-11-02,08:07
257,0,0.0,0,8,2,6,2016-11-02,08:07
257,4,0.0,0,8,2,6,2016-11-02,08:07
258,0,0.0,0,8,2,6,2016-11-02,08:08
258,4,0.0,0,8,2,6,2016-11-02,08:08
259,4,0.0,0,8,2,6,2016-11-02,08:11
260,0,0.0,0,8,2,6,2016-11-02,08:12
261,0,0.0,0,8,2,6,2016-11-02,08:12
262,0,0.0,0,8,2,6,2016-11-02,08:29
262,7,0.0,0,8,2,6,2016-11-02,08:29
262,4,0.0,0,8,2,6,2016-11-02,08:29
263,30,0.0,0,8,2,6,2016-11-02,08:53
264,0,0.0,0,9,2,6,2016-11-02,09:02
264,92,0.0,0,9,2,6,2016-11-02,09:02
265,2,0.0,0,9,2,6,2016-11-02,09:03
266,1,0.0,0,9,2,6,2016-11-02,09:05
266,4,0.0,0,9,2,6,2016-11-02,09:05
267,0,0.0,0,9,2,6,2016-11-02,09:18
267,19,0.0,0,9,2,6,2016-11-02,09:18
267,20,0.0,0,9,2,6,2016-11-02,09:18
268,2,0.0,0,9,2,6,2016-11-02,09:22
268,4,0.0,0,9,2,6,2016-11-02,09:22
269,1,0.0,0,9,2,6,2016-11-02,09:25
270,0,0.0,0,9,2,6,2016-11-02,09:27
270,92,0.0,0,9,2,6,2016-11-02,09:27
271,0,0.0,0,9,2,6,2016-11-02,09:33
271,2,0.0,0,9,2,6,2016-11-02,09:33
271,0,0.0,0,9,2,6,2016-11-02,09:33
271,4,0.0,0,9,2,6,2016-11-02,09:33
272,20,0.0,0,9,2,6,2016-11-02,09:35
274,0,0.0,0,9,2,6,2016-11-02,09:52
274,1,0.0,0,9,2,6,2016-11-02,09:52
274,4,0.0,0,9,2,6,2016-11-02,09:52
275,20,0.0,0,9,2,6,2016-11-02,09:53
276,0,0.0,0,9,2,6,2016-11-02,09:54
276,0,0.0,0,9,2,6,2016-11-02,09:54
276,4,0.0,0,9,2,6,2016-11-02,09:54
277,20,0.0,0,10,2,6,2016-11-02,10:12
278,0,0.0,0,10,2,6,2016-11-02,10:13
278,4,0.0,0,10,2,6,2016-11-02,10:13
279,0,0.0,0,10,2,6,2016-11-02,10:15
280,0,0.0,0,10,2,6,2016-11-02,10:17
280,4,0.0,0,10,2,6,2016-11-02,10:17
281,1,0.0,0,10,2,6,2016-11-02,10:29
281,1,0.0,0,10,2,6,2016-11-02,10:29
282,1,0.0,0,10,2,6,2016-11-02,10:37
282,0,0.0,0,10,2,6,2016-11-02,10:37
282,4,0.0,0,10,2,6,2016-11-02,10:37
283,4,0.0,0,10,2,6,2016-11-02,10:44
283,0,0.0,0,10,2,6,2016-11-02,10:44
284,0,0.0,0,10,2,6,2016-11-02,10:48
284,20,0.0,0,10,2,6,2016-11-02,10:48
285,20,0.0,0,10,2,6,2016-11-02,10:52
285,20,0.0,0,10,2,6,2016-11-02,10:52
285,4,0.0,0,10,2,6,2016-11-02,10:52
286,1,0.0,0,10,2,6,2016-11-02,10:53
286,11,0.0,0,10,2,6,2016-11-02,10:53
286,19,0.0,0,10,2,6,2016-11-02,10:53
287,0,0.0,0,10,2,6,2016-11-02,10:56
287,4,0.0,0,10,2,6,2016-11-02,10:56
288,1,0.0,0,10,2,6,2016-11-02,10:59
288,19,0.0,0,10,2,6,2016-11-02,10:59
289,1,0.0,0,11,2,6,2016-11-02,11:00
290,0,0.0,0,11,2,6,2016-11-02,11:03
290,8,0.0,0,11,2,6,2016-11-02,11:03
291,0,0.0,0,11,2,6,2016-11-02,11:04
292,8,0.0,0,11,2,6,2016-11-02,11:15
293,70,0.0,0,11,2,6,2016-11-02,11:29
294,0,0.0,0,11,2,6,2016-11-02,11:35
295,92,0.0,0,11,2,6,2016-11-02,11:39
295,15,0.0,0,11,2,6,2016-11-02,11:39
295,1,0.0,0,11,2,6,2016-11-02,11:39
296,20,0.0,0,11,2,6,2016-11-02,11:58
296,13,0.0,0,11,2,6,2016-11-02,11:58
297,70,1.0,0,12,2,6,2016-11-02,12:06
297,0,1.0,0,12,2,6,2016-11-02,12:06
297,10,1.0,0,12,2,6,2016-11-02,12:06
297,13,1.0,0,12,2,6,2016-11-02,12:06
298,15,1.0,0,12,2,6,2016-11-02,12:11
298,18,1.0,0,12,2,6,2016-11-02,12:11
298,0,1.0,0,12,2,6,2016-11-02,12:11
298,30,1.0,0,12,2,6,2016-11-02,12:11
299,1,1.0,0,12,2,6,2016-11-02,12:14
300,13,1.0,0,12,2,6,2016-11-02,12:18
300,20,1.0,0,12,2,6,2016-11-02,12:18
300,19,1.0,0,12,2,6,2016-11-02,12:18
300,0,1.0,0,12,2,6,2016-11-02,12:18
300,0,1.0,0,12,2,6,2016-11-02,12:18
301,11,1.0,0,12,2,6,2016-11-02,12:24
301,38,1.0,0,12,2,6,2016-11-02,12:24
301,12,1.0,0,12,2,6,2016-11-02,12:24
302,12,1.0,0,12,2,6,2016-11-02,12:27
302,2,1.0,0,12,2,6,2016-11-02,12:27
303,11,1.0,0,12,2,6,2016-11-02,12:30
303,2,1.0,0,12,2,6,2016-11-02,12:30
303,8,1.0,0,12,2,6,2016-11-02,12:30
303,12,1.0,0,12,2,6,2016-11-02,12:30
304,70,1.0,0,12,2,6,2016-11-02,12:33
304,2,1.0,0,12,2,6,2016-11-02,12:33
305,16,1.0,0,12,2,6,2016-11-02,12:35
306,0,1.0,0,12,2,6,2016-11-02,12:39
306,38,1.0,0,12,2,6,2016-11-02,12:39
306,11,1.0,0,12,2,6,2016-11-02,12:39
306,12,1.0,0,12,2,6,2016-11-02,12:39
307,70,1.0,0,12,2,6,2016-11-02,12:52
308,70,1.0,0,12,2,6,2016-11-02,12:54
308,17,1.0,0,12,2,6,2016-11-02,12:54
309,70,1.0,0,12,2,6,2016-11-02,12:56
309,2,1.0,0,12,2,6,2016-11-02,12:56
310,0,1.0,0,13,2,6,2016-11-02,13:02
310,5,1.0,0,13,2,6,2016-11-02,13:02
310,5,1.0,0,13,2,6,2016-11-02,13:02
311,8,1.0,0,13,2,6,2016-11-02,13:09
311,20,1.0,0,13,2,6,2016-11-02,13:09
312,12,1.0,0,13,2,6,2016-11-02,13:11
312,2,1.0,0,13,2,6,2016-11-02,13:11
312,11,1.0,0,13,2,6,2016-11-02,13:11
313,12,1.0,0,13,2,6,2016-11-02,13:12
314,0,1.0,0,13,2,6,2016-11-02,13:16
316,1,1.0,0,13,2,6,2016-11-02,13:23
317,8,1.0,0,13,2,6,2016-11-02,13:42
317,2,1.0,0,13,2,6,2016-11-02,13:42
318,12,1.0,0,13,2,6,2016-11-02,13:46
318,70,1.0,0,13,2,6,2016-11-02,13:46
318,1,1.0,0,13,2,6,2016-11-02,13:46
319,0,1.0,0,13,2,6,2016-11-02,13:50
320,0,1.0,0,13,2,6,2016-11-02,13:58
321,0,1.0,0,14,2,6,2016-11-02,14:00
321,2,1.0,0,14,2,6,2016-11-02,14:00
322,1,1.0,0,14,2,6,2016-11-02,14:01
323,2,1.0,0,14,2,6,2016-11-02,14:05
324,0,1.0,0,14,2,6,2016-11-02,14:11
324,2,1.0,0,14,2,6,2016-11-02,14:11
325,0,1.0,0,14,2,6,2016-11-02,14:11
326,16,1.0,0,14,2,6,2016-11-02,14:34
327,2,1.0,0,15,2,6,2016-11-02,15:03
328,12,1.0,0,15,2,6,2016-11-02,15:25
328,2,1.0,0,15,2,6,2016-11-02,15:25
329,11,1.0,0,15,2,6,2016-11-02,15:33
330,19,1.0,0,15,2,6,2016-11-02,15:46
331,1,1.0,0,15,2,6,2016-11-02,15:57
332,0,1.0,0,16,2,6,2016-11-02,16:25
332,19,1.0,0,16,2,6,2016-11-02,16:25
333,11,1.0,0,16,2,6,2016-11-02,16:54
333,19,1.0,0,16,2,6,2016-11-02,16:54
333,8,1.0,0,16,2,6,2016-11-02,16:54
333,18,1.0,0,16,2,6,2016-11-02,16:54
333,38,1.0,0,16,2,6,2016-11-02,16:54
334,0,2.0,0,17,2,6,2016-11-02,17:01
334,19,2.0,0,17,2,6,2016-11-02,17:01
335,16,2.0,0,17,2,6,2016-11-02,17:41
336,32,2.0,0,18,2,6,2016-11-02,18:08
336,11,2.0,0,18,2,6,2016-11-02,18:08
337,0,2.0,0,18,2,6,2016-11-02,18:13
337,38,2.0,0,18,2,6,2016-11-02,18:13
337,19,2.0,0,18,2,6,2016-11-02,18:13
338,32,2.0,0,18,2,6,2016-11-02,18:19
338,0,2.0,0,18,2,6,2016-11-02,18:19
339,19,2.0,0,18,2,6,2016-11-02,18:40
340,0,0.0,0,7,3,6,2016-11-03,07:46
340,1,0.0,0,7,3,6,2016-11-03,07:46
341,6,0.0,0,7,3,6,2016-11-03,07:50
341,6,0.0,0,7,3,6,2016-11-03,07:50
342,6,0.0,0,8,3,6,2016-11-03,08:01
342,1,0.0,0,8,3,6,2016-11-03,08:01
343,20,0.0,0,8,3,6,2016-11-03,08:07
344,0,0.0,0,8,3,6,2016-11-03,08:08
344,4,0.0,0,8,3,6,2016-11-03,08:08
345,20,0.0,0,8,3,6,2016-11-03,08:09
346,0,0.0,0,8,3,6,2016-11-03,08:15
346,0,0.0,0,8,3,6,2016-11-03,08:15
346,4,0.0,0,8,3,6,2016-11-03,08:15
346,4,0.0,0,8,3,6,2016-11-03,08:15
346,0,0.0,0,8,3,6,2016-11-03,08:15
347,6,0.0,0,8,3,6,2016-11-03,08:40
348,1,0.0,0,8,3,6,2016-11-03,08:49
348,2,0.0,0,8,3,6,2016-11-03,08:49
348,5,0.0,0,8,3,6,2016-11-03,08:49
349,1,0.0,0,8,3,6,2016-11-03,08:54
350,92,0.0,0,9,3,6,2016-11-03,09:00
350,0,0.0,0,9,3,6,2016-11-03,09:00
350,20,0.0,0,9,3,6,2016-11-03,09:00
351,65,0.0,0,9,3,6,2016-11-03,09:02
352,1,0.0,0,9,3,6,2016-11-03,09:06
353,15,0.0,0,9,3,6,2016-11-03,09:08
353,4,0.0,0,9,3,6,2016-11-03,09:08
353,1,0.0,0,9,3,6,2016-11-03,09:08
353,31,0.0,0,9,3,6,2016-11-03,09:08
354,20,0.0,0,9,3,6,2016-11-03,09:13
354,4,0.0,0,9,3,6,2016-11-03,09:13
355,1,0.0,0,9,3,6,2016-11-03,09:19
355,4,0.0,0,9,3,6,2016-11-03,09:19
356,4,0.0,0,9,3,6,2016-11-03,09:24
356,1,0.0,0,9,3,6,2016-11-03,09:24
357,92,0.0,0,9,3,6,2016-11-03,09:31
357,0,0.0,0,9,3,6,2016-11-03,09:31
358,20,0.0,0,9,3,6,2016-11-03,09:34
359,1,0.0,0,9,3,6,2016-11-03,09:34
359,4,0.0,0,9,3,6,2016-11-03,09:34
360,0,0.0,0,9,3,6,2016-11-03,09:44
360,2,0.0,0,9,3,6,2016-11-03,09:44
360,1,0.0,0,9,3,6,2016-11-03,09:44
361,92,0.0,0,9,3,6,2016-11-03,09:45
363,4,0.0,0,9,3,6,2016-11-03,09:57
363,6,0.0,0,9,3,6,2016-11-03,09:57
363,6,0.0,0,9,3,6,2016-11-03,09:57
364,0,0.0,0,9,3,6,2016-11-03,09:59
365,2,0.0,0,10,3,6,2016-11-03,10:01
366,1,0.0,0,10,3,6,2016-11-03,10:04
367,1,0.0,0,10,3,6,2016-11-03,10:10
367,4,0.0,0,10,3,6,2016-11-03,10:10
368,4,0.0,0,10,3,6,2016-11-03,10:13
369,20,0.0,0,10,3,6,2016-11-03,10:26
370,2,0.0,0,10,3,6,2016-11-03,10:27
371,0,0.0,0,10,3,6,2016-11-03,10:39
371,9,0.0,0,10,3,6,2016-11-03,10:39
371,19,0.0,0,10,3,6,2016-11-03,10:39
371,16,0.0,0,10,3,6,2016-11-03,10:39
372,1,0.0,0,10,3,6,2016-11-03,10:48
372,16,0.0,0,10,3,6,2016-11-03,10:48
372,8,0.0,0,10,3,6,2016-11-03,10:48
373,0,0.0,0,11,3,6,2016-11-03,11:03
374,1,0.0,0,11,3,6,2016-11-03,11:05
375,0,0.0,0,11,3,6,2016-11-03,11:15
375,0,0.0,0,11,3,6,2016-11-03,11:15
375,92,0.0,0,11,3,6,2016-11-03,11:15
375,4,0.0,0,11,3,6,2016-11-03,11:15
376,12,0.0,0,11,3,6,2016-11-03,11:20
376,0,0.0,0,11,3,6,2016-11-03,11:20
377,17,0.0,0,11,3,6,2016-11-03,11:23
377,12,0.0,0,11,3,6,2016-11-03,11:23
377,70,0.0,0,11,3,6,2016-11-03,11:23
377,4,0.0,0,11,3,6,2016-11-03,11:23
378,4,0.0,0,11,3,6,2016-11-03,11:31
378,1,0.0,0,11,3,6,2016-11-03,11:31
379,4,0.0,0,11,3,6,2016-11-03,11:47
379,6,0.0,0,11,3,6,2016-11-03,11:47
380,2,0.0,0,11,3,6,2016-11-03,11:51
380,0,0.0,0,11,3,6,2016-11-03,11:51
381,1,0.0,0,11,3,6,2016-11-03,11:53
381,8,0.0,0,11,3,6,2016-11-03,11:53
382,0,1.0,0,12,3,6,2016-11-03,12:01
382,0,1.0,0,12,3,6,2016-11-03,12:01
382,1,1.0,0,12,3,6,2016-11-03,12:01
382,70,1.0,0,12,3,6,2016-11-03,12:01
382,18,1.0,0,12,3,6,2016-11-03,12:01
382,5,1.0,0,12,3,6,2016-11-03,12:01
382,65,1.0,0,12,3,6,2016-11-03,12:01
383,0,1.0,0,12,3,6,2016-11-03,12:02
384,0,1.0,0,12,3,6,2016-11-03,12:05
384,5,1.0,0,12,3,6,2016-11-03,12:05
384,9,1.0,0,12,3,6,2016-11-03,12:05
385,9,1.0,0,12,3,6,2016-11-03,12:07
385,8,1.0,0,12,3,6,2016-11-03,12:07
386,0,1.0,0,12,3,6,2016-11-03,12:12
387,0,1.0,0,12,3,6,2016-11-03,12:16
388,5,1.0,0,12,3,6,2016-11-03,12:23
388,1,1.0,0,12,3,6,2016-11-03,12:23
388,0,1.0,0,12,3,6,2016-11-03,12:23
389,0,1.0,0,12,3,6,2016-11-03,12:37
389,7,1.0,0,12,3,6,2016-11-03,12:37
390,2,1.0,0,12,3,6,2016-11-03,12:47
391,5,1.0,0,13,3,6,2016-11-03,13:02
391,0,1.0,0,13,3,6,2016-11-03,13:02
391,9,1.0,0,13,3,6,2016-11-03,13:02
392,9,1.0,0,13,3,6,2016-11-03,13:19
392,4,1.0,0,13,3,6,2016-11-03,13:19
392,65,1.0,0,13,3,6,2016-11-03,13:19
392,20,1.0,0,13,3,6,2016-11-03,13:19
393,3,1.0,0,13,3,6,2016-11-03,13:30
393,65,1.0,0,13,3,6,2016-11-03,13:30
394,12,1.0,0,13,3,6,2016-11-03,13:35
394,70,1.0,0,13,3,6,2016-11-03,13:35
394,38,1.0,0,13,3,6,2016-11-03,13:35
395,70,1.0,0,13,3,6,2016-11-03,13:36
396,70,1.0,0,13,3,6,2016-11-03,13:37
397,0,1.0,0,13,3,6,2016-11-03,13:41
397,0,1.0,0,13,3,6,2016-11-03,13:41
397,4,1.0,0,13,3,6,2016-11-03,13:41
398,0,1.0,0,14,3,6,2016-11-03,14:00
399,2,1.0,0,14,3,6,2016-11-03,14:03
399,3,1.0,0,14,3,6,2016-11-03,14:03
400,0,1.0,0,14,3,6,2016-11-03,14:09
400,12,1.0,0,14,3,6,2016-11-03,14:09
401,1,1.0,0,14,3,6,2016-11-03,14:14
401,65,1.0,0,14,3,6,2016-11-03,14:14
401,16,1.0,0,14,3,6,2016-11-03,14:14
402,7,1.0,0,14,3,6,2016-11-03,14:16
402,0,1.0,0,14,3,6,2016-11-03,14:16
402,19,1.0,0,14,3,6,2016-11-03,14:16
403,9,1.0,0,14,3,6,2016-11-03,14:26
403,4,1.0,0,14,3,6,2016-11-03,14:26
403,3,1.0,0,14,3,6,2016-11-03,14:26
404,6,1.0,0,14,3,6,2016-11-03,14:40
404,19,1.0,0,14,3,6,2016-11-03,14:40
404,36,1.0,0,14,3,6,2016-11-03,14:40
405,36,1.0,0,14,3,6,2016-11-03,14:41
405,19,1.0,0,14,3,6,2016-11-03,14:41
406,1,1.0,0,14,3,6,2016-11-03,14:48
406,3,1.0,0,14,3,6,2016-11-03,14:48
407,3,1.0,0,14,3,6,2016-11-03,14:51
407,0,1.0,0,14,3,6,2016-11-03,14:51
408,1,1.0,0,15,3,6,2016-11-03,15:00
409,5,1.0,0,15,3,6,2016-11-03,15:01
410,1,1.0,0,15,3,6,2016-11-03,15:06
410,0,1.0,0,15,3,6,2016-11-03,15:06
410,19,1.0,0,15,3,6,2016-11-03,15:06
410,6,1.0,0,15,3,6,2016-11-03,15:06
411,0,1.0,0,15,3,6,2016-11-03,15:19
412,1,1.0,0,15,3,6,2016-11-03,15:23
412,19,1.0,0,15,3,6,2016-11-03,15:23
413,2,1.0,0,15,3,6,2016-11-03,15:27
413,0,1.0,0,15,3,6,2016-11-03,15:27
414,1,1.0,0,15,3,6,2016-11-03,15:33
415,36,1.0,0,15,3,6,2016-11-03,15:33
416,20,1.0,0,15,3,6,2016-11-03,15:40
417,16,1.0,0,15,3,6,2016-11-03,15:41
418,0,1.0,0,15,3,6,2016-11-03,15:42
419,0,1.0,0,15,3,6,2016-11-03,15:55
419,19,1.0,0,15,3,6,2016-11-03,15:55
419,11,1.0,0,15,3,6,2016-11-03,15:55
419,64,1.0,0,15,3,6,2016-11-03,15:55
419,9,1.0,0,15,3,6,2016-11-03,15:55
420,19,1.0,0,15,3,6,2016-11-03,15:59
421,19,1.0,0,16,3,6,2016-11-03,16:06
421,9,1.0,0,16,3,6,2016-11-03,16:06
421,8,1.0,0,16,3,6,2016-11-03,16:06
421,1,1.0,0,16,3,6,2016-11-03,16:06
421,11,1.0,0,16,3,6,2016-11-03,16:06
422,3,1.0,0,16,3,6,2016-11-03,16:10
422,8,1.0,0,16,3,6,2016-11-03,16:10
423,18,1.0,0,16,3,6,2016-11-03,16:17
424,0,1.0,0,16,3,6,2016-11-03,16:28
425,20,1.0,0,16,3,6,2016-11-03,16:42
426,2,2.0,0,17,3,6,2016-11-03,17:15
427,0,2.0,0,17,3,6,2016-11-03,17:25
428,65,2.0,0,17,3,6,2016-11-03,17:29
428,20,2.0,0,17,3,6,2016-11-03,17:29
429,36,2.0,0,17,3,6,2016-11-03,17:32
430,11,2.0,0,17,3,6,2016-11-03,17:40
430,31,2.0,0,17,3,6,2016-11-03,17:40
430,64,2.0,0,17,3,6,2016-11-03,17:40
430,8,2.0,0,17,3,6,2016-11-03,17:40
431,1,2.0,0,17,3,6,2016-11-03,17:45
432,7,2.0,0,18,3,6,2016-11-03,18:07
433,0,2.0,0,18,3,6,2016-11-03,18:08
435,0,2.0,0,18,3,6,2016-11-03,18:51
436,0,2.0,0,19,3,6,2016-11-03,19:00
437,6,0.0,0,7,4,6,2016-11-04,07:32
438,1,0.0,0,8,4,6,2016-11-04,08:34
438,2,0.0,0,8,4,6,2016-11-04,08:34
438,92,0.0,0,8,4,6,2016-11-04,08:34
439,20,0.0,0,8,4,6,2016-11-04,08:36
440,1,0.0,0,8,4,6,2016-11-04,08:40
441,0,0.0,0,8,4,6,2016-11-04,08:45
442,6,0.0,0,8,4,6,2016-11-04,08:53
442,0,0.0,0,8,4,6,2016-11-04,08:53
443,1,0.0,0,9,4,6,2016-11-04,09:02
444,6,0.0,0,9,4,6,2016-11-04,09:05
444,4,0.0,0,9,4,6,2016-11-04,09:05
444,6,0.0,0,9,4,6,2016-11-04,09:05
445,0,0.0,0,9,4,6,2016-11-04,09:07
445,0,0.0,0,9,4,6,2016-11-04,09:07
445,92,0.0,0,9,4,6,2016-11-04,09:07
446,1,0.0,0,9,4,6,2016-11-04,09:08
446,0,0.0,0,9,4,6,2016-11-04,09:08
447,0,0.0,0,9,4,6,2016-11-04,09:09
447,0,0.0,0,9,4,6,2016-11-04,09:09
448,1,0.0,0,9,4,6,2016-11-04,09:11
449,7,0.0,0,9,4,6,2016-11-04,09:13
450,1,0.0,0,9,4,6,2016-11-04,09:14
450,6,0.0,0,9,4,6,2016-11-04,09:14
451,1,0.0,0,9,4,6,2016-11-04,09:22
451,92,0.0,0,9,4,6,2016-11-04,09:22
452,92,0.0,0,9,4,6,2016-11-04,09:23
452,1,0.0,0,9,4,6,2016-11-04,09:23
453,0,0.0,0,9,4,6,2016-11-04,09:24
453,1,0.0,0,9,4,6,2016-11-04,09:24
454,1,0.0,0,9,4,6,2016-11-04,09:29
454,20,0.0,0,9,4,6,2016-11-04,09:29
455,1,0.0,0,9,4,6,2016-11-04,09:30
455,0,0.0,0,9,4,6,2016-11-04,09:30
455,0,0.0,0,9,4,6,2016-11-04,09:30
456,2,0.0,0,9,4,6,2016-11-04,09:38
456,4,0.0,0,9,4,6,2016-11-04,09:38
457,0,0.0,0,9,4,6,2016-11-04,09:40
457,0,0.0,0,9,4,6,2016-11-04,09:40
458,1,0.0,0,9,4,6,2016-11-04,09:52
459,4,0.0,0,9,4,6,2016-11-04,09:55
459,9,0.0,0,9,4,6,2016-11-04,09:55
460,20,0.0,0,10,4,6,2016-11-04,10:01
461,0,0.0,0,10,4,6,2016-11-04,10:01
462,2,0.0,0,10,4,6,2016-11-04,10:10
462,0,0.0,0,10,4,6,2016-11-04,10:10
462,37,0.0,0,10,4,6,2016-11-04,10:10
462,8,0.0,0,10,4,6,2016-11-04,10:10
463,2,0.0,0,10,4,6,2016-11-04,10:14
464,1,0.0,0,10,4,6,2016-11-04,10:24
465,9,0.0,0,10,4,6,2016-11-04,10:25
466,1,0.0,0,10,4,6,2016-11-04,10:35
466,0,0.0,0,10,4,6,2016-11-04,10:35
467,1,0.0,0,10,4,6,2016-11-04,10:36
468,0,0.0,0,10,4,6,2016-11-04,10:41
469,2,0.0,0,10,4,6,2016-11-04,10:48
469,2,0.0,0,10,4,6,2016-11-04,10:48
470,2,0.0,0,10,4,6,2016-11-04,10:51
471,0,0.0,0,10,4,6,2016-11-04,10:54
471,0,0.0,0,10,4,6,2016-11-04,10:54
473,1,0.0,0,11,4,6,2016-11-04,11:00
473,0,0.0,0,11,4,6,2016-11-04,11:00
474,1,0.0,0,11,4,6,2016-11-04,11:06
474,1,0.0,0,11,4,6,2016-11-04,11:06
475,1,0.0,0,11,4,6,2016-11-04,11:10
475,25,0.0,0,11,4,6,2016-11-04,11:10
476,0,0.0,0,11,4,6,2016-11-04,11:12
476,9,0.0,0,11,4,6,2016-11-04,11:12
477,0,0.0,0,11,4,6,2016-11-04,11:13
478,0,0.0,0,11,4,6,2016-11-04,11:17
478,9,0.0,0,11,4,6,2016-11-04,11:17
479,38,0.0,0,11,4,6,2016-11-04,11:25
479,0,0.0,0,11,4,6,2016-11-04,11:25
479,0,0.0,0,11,4,6,2016-11-04,11:25
479,15,0.0,0,11,4,6,2016-11-04,11:25
480,9,0.0,0,11,4,6,2016-11-04,11:33
480,0,0.0,0,11,4,6,2016-11-04,11:33
481,9,0.0,0,11,4,6,2016-11-04,11:36
481,11,0.0,0,11,4,6,2016-11-04,11:36
482,0,0.0,0,11,4,6,2016-11-04,11:42
482,0,0.0,0,11,4,6,2016-11-04,11:42
482,1,0.0,0,11,4,6,2016-11-04,11:42
482,2,0.0,0,11,4,6,2016-11-04,11:42
482,19,0.0,0,11,4,6,2016-11-04,11:42
482,6,0.0,0,11,4,6,2016-11-04,11:42
482,4,0.0,0,11,4,6,2016-11-04,11:42
482,92,0.0,0,11,4,6,2016-11-04,11:42
483,1,1.0,0,12,4,6,2016-11-04,12:09
484,16,1.0,0,12,4,6,2016-11-04,12:13
484,16,1.0,0,12,4,6,2016-11-04,12:13
485,0,1.0,0,12,4,6,2016-11-04,12:17
485,18,1.0,0,12,4,6,2016-11-04,12:17
486,4,1.0,0,12,4,6,2016-11-04,12:34
486,1,1.0,0,12,4,6,2016-11-04,12:34
487,12,1.0,0,12,4,6,2016-11-04,12:45
487,13,1.0,0,12,4,6,2016-11-04,12:45
487,0,1.0,0,12,4,6,2016-11-04,12:45
487,38,1.0,0,12,4,6,2016-11-04,12:45
488,11,1.0,0,12,4,6,2016-11-04,12:51
488,38,1.0,0,12,4,6,2016-11-04,12:51
488,5,1.0,0,12,4,6,2016-11-04,12:51
488,18,1.0,0,12,4,6,2016-11-04,12:51
489,1,1.0,0,12,4,6,2016-11-04,12:54
489,4,1.0,0,12,4,6,2016-11-04,12:54
489,1,1.0,0,12,4,6,2016-11-04,12:54
490,70,1.0,0,12,4,6,2016-11-04,12:56
490,70,1.0,0,12,4,6,2016-11-04,12:56
490,0,1.0,0,12,4,6,2016-11-04,12:56
490,0,1.0,0,12,4,6,2016-11-04,12:56
491,1,1.0,0,13,4,6,2016-11-04,13:01
491,70,1.0,0,13,4,6,2016-11-04,13:01
491,0,1.0,0,13,4,6,2016-11-04,13:01
491,38,1.0,0,13,4,6,2016-11-04,13:01
492,0,1.0,0,13,4,6,2016-11-04,13:04
492,15,1.0,0,13,4,6,2016-11-04,13:04
492,5,1.0,0,13,4,6,2016-11-04,13:04
492,9,1.0,0,13,4,6,2016-11-04,13:04
493,0,1.0,0,13,4,6,2016-11-04,13:15
493,9,1.0,0,13,4,6,2016-11-04,13:15
494,19,1.0,0,13,4,6,2016-11-04,13:39
494,0,1.0,0,13,4,6,2016-11-04,13:39
494,15,1.0,0,13,4,6,2016-11-04,13:39
495,32,1.0,0,13,4,6,2016-11-04,13:55
495,0,1.0,0,13,4,6,2016-11-04,13:55
497,0,1.0,0,14,4,6,2016-11-04,14:04
497,7,1.0,0,14,4,6,2016-11-04,14:04
498,12,1.0,0,14,4,6,2016-11-04,14:16
498,92,1.0,0,14,4,6,2016-11-04,14:16
498,0,1.0,0,14,4,6,2016-11-04,14:16
498,0,1.0,0,14,4,6,2016-11-04,14:16
499,38,1.0,0,14,4,6,2016-11-04,14:17
499,9,1.0,0,14,4,6,2016-11-04,14:17
500,13,1.0,0,14,4,6,2016-11-04,14:24
500,0,1.0,0,14,4,6,2016-11-04,14:24
501,13,1.0,0,14,4,6,2016-11-04,14:30
501,0,1.0,0,14,4,6,2016-11-04,14:30
502,0,1.0,0,14,4,6,2016-11-04,14:49
502,0,1.0,0,14,4,6,2016-11-04,14:49
503,0,1.0,0,14,4,6,2016-11-04,14:51
503,0,1.0,0,14,4,6,2016-11-04,14:51
503,7,1.0,0,14,4,6,2016-11-04,14:51
503,9,1.0,0,14,4,6,2016-11-04,14:51
503,70,1.0,0,14,4,6,2016-11-04,14:51
504,2,1.0,0,15,4,6,2016-11-04,15:18
504,3,1.0,0,15,4,6,2016-11-04,15:18
505,6,1.0,0,15,4,6,2016-11-04,15:20
506,19,1.0,0,15,4,6,2016-11-04,15:31
506,2,1.0,0,15,4,6,2016-11-04,15:31
506,0,1.0,0,15,4,6,2016-11-04,15:31
507,0,1.0,0,15,4,6,2016-11-04,15:35
507,11,1.0,0,15,4,6,2016-11-04,15:35
507,9,1.0,0,15,4,6,2016-11-04,15:35
507,19,1.0,0,15,4,6,2016-11-04,15:35
508,0,1.0,0,15,4,6,2016-11-04,15:35
508,5,1.0,0,15,4,6,2016-11-04,15:35
509,1,1.0,0,15,4,6,2016-11-04,15:36
509,12,1.0,0,15,4,6,2016-11-04,15:36
510,12,1.0,0,15,4,6,2016-11-04,15:37
510,1,1.0,0,15,4,6,2016-11-04,15:37
